t,sid,x,y,trial,SID,onset,offset,chosen_side,camera_onset,webcam_onset,camera_lag,webcam_length,condition,Morph,x_or_y,correct_side,accuracy
223.3300000000001,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.36300000000006,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.39600000000007,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.43000000000006,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.46300000000008,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.4960000000001,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.5300000000001,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.5630000000001,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.59600000000006,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.63000000000005,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.66300000000007,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.69600000000008,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.73000000000008,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.7630000000001,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.79600000000005,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.8300000000001,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.86300000000006,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.89600000000007,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.93000000000006,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.96300000000008,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
223.9960000000001,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.0300000000001,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.0630000000001,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.09600000000006,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.13000000000005,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.16300000000007,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.19600000000008,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.23000000000008,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.2630000000001,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.29600000000005,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.3300000000001,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.36300000000006,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.39600000000007,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.43000000000006,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.46300000000008,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.4960000000001,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.52900000000005,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.5630000000001,020218_01,1403.21,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.59600000000006,020218_01,1193.54,130.59000000000003,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.62900000000008,020218_01,1101.7350000000001,146.18499999999995,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.66300000000007,020218_01,1109.92,145.4000000000001,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.69600000000008,020218_01,1131.81,153.21499999999992,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.7290000000001,020218_01,1141.775,155.09000000000003,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.7630000000001,020218_01,1135.355,153.33999999999992,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.79600000000005,020218_01,1144.7350000000001,166.39999999999998,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.8300000000001,020218_01,1147.3600000000001,176.005,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.86300000000006,020218_01,1150.385,186.92999999999995,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.89600000000007,020218_01,1163.73,206.41999999999996,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.9290000000001,020218_01,1162.99,208.28999999999996,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.96300000000008,020218_01,1091.14,177.24,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
224.9960000000001,020218_01,NA,NA,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
225.02900000000005,020218_01,941.63,191.48000000000002,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
225.0630000000001,020218_01,910.33,212.67999999999995,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
225.09600000000006,020218_01,901.78,199.28999999999996,6,020218_01,222.80200000000002,225.11399999999998,R,70.924,108.528,37.604,512.267,2,60,X,L,FALSE
227.39600000000007,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.4290000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.46300000000008,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.4960000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.52900000000005,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.5630000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.59600000000006,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.62900000000008,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.66300000000007,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.69600000000008,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.7290000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.76200000000006,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.79600000000005,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.82900000000006,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.86200000000008,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.89600000000007,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.9290000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.96300000000008,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
227.9960000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.02900000000005,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.0630000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.09600000000006,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.12900000000008,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.16300000000007,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.19600000000008,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.2290000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.2630000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.29600000000005,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.32900000000006,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.36300000000006,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.39600000000007,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.4290000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.46300000000008,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.4960000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.52900000000005,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.5630000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.59600000000006,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.62900000000008,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.66300000000007,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.69600000000008,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.7290000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.76200000000006,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.79600000000005,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.82900000000006,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.86300000000006,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.89600000000007,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.9290000000001,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
228.96200000000005,020218_01,NA,NA,7,020218_01,227.392,228.99,R,70.924,108.528,37.604,512.267,2,70,Y,R,TRUE
269.2250000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.2580000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.2920000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.32500000000005,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.35800000000006,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.39200000000005,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.42500000000007,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.4580000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.4920000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.5250000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.55800000000005,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.5920000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.62500000000006,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.6580000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.69200000000006,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.7250000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.7580000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.7920000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.82500000000005,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.85800000000006,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.8910000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.92500000000007,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.9580000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
269.9910000000001,020218_01,181.96,332.04999999999995,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.0250000000001,020218_01,213.41,305.75,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.05800000000005,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.09100000000007,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.12500000000006,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.1580000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.1910000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.2250000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.2580000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.29100000000005,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.32500000000005,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.35800000000006,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.3910000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.42500000000007,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.4580000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.4910000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.5250000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.55800000000005,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.5920000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.62500000000006,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.6580000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.69200000000006,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.7250000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.7580000000001,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.79100000000005,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.82500000000005,020218_01,859.685,464.595,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.85800000000006,020218_01,862.355,466.7049999999999,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.8910000000001,020218_01,861.3499999999999,467.78999999999996,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.92500000000007,020218_01,859.2950000000001,472.04999999999995,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.9580000000001,020218_01,859.1800000000001,473.29999999999995,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
270.9910000000001,020218_01,862.015,474.725,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.0250000000001,020218_01,861.45,477.03,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.05800000000005,020218_01,860.24,479.68000000000006,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.09100000000007,020218_01,855.545,476.8399999999999,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.12500000000006,020218_01,854.165,474.99,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.1580000000001,020218_01,831.71,489.905,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.1910000000001,020218_01,849.2049999999999,477.385,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.2250000000001,020218_01,843.6949999999999,478.26,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.2580000000001,020218_01,840.01,479.6,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.29100000000005,020218_01,837.22,478.615,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.32500000000005,020218_01,832.985,477.64,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.35800000000006,020218_01,843.2950000000001,477.775,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.3910000000001,020218_01,849.44,476.1500000000001,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.42500000000007,020218_01,854.715,474.78999999999996,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.4580000000001,020218_01,857.345,475.395,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.4910000000001,020218_01,862.94,475.57500000000005,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.5250000000001,020218_01,867.325,474.9749999999999,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.55800000000005,020218_01,867.415,474.7249999999999,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.59100000000007,020218_01,869.485,474.31999999999994,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.62500000000006,020218_01,871.89,472.9949999999999,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.6580000000001,020218_01,873.1500000000001,472.91499999999996,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.6910000000001,020218_01,875.195,473.14,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.7250000000001,020218_01,876.5450000000001,470.905,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.7580000000001,020218_01,846.135,432.125,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
271.79100000000005,020218_01,NA,NA,8,020218_01,269.212,271.796,L,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
273.2250000000001,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.2580000000001,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.29100000000005,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.32500000000005,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.35800000000006,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.3910000000001,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.4240000000001,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.4580000000001,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.4910000000001,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.52400000000006,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.55800000000005,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.59100000000007,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.6240000000001,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.6580000000001,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.6910000000001,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.72400000000005,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.7580000000001,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.79100000000005,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.82500000000005,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.85800000000006,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.8910000000001,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
273.9240000000001,020218_01,NA,NA,9,020218_01,273.224,276.046,L,70.924,108.528,37.604,512.267,2,70,Y,R,FALSE
